Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,YR
1,Denver Nuggets,82,19955,41.5,87.2,0.475,0.3,1.6,0.207,41.1,85.6,0.48,26.2,33.4,0.7829999999999999,14.5,27.4,41.9,22.2,7.9,4.2,15.8,23.1,109.4,1981
2,Milwaukee Bucks,82,19755,43.6,87.6,0.498,0.4,1.5,0.22899999999999998,43.3,86.1,0.503,21.1,27.4,0.77,14.8,28.2,43.0,27.2,10.1,6.2,18.5,25.8,108.7,1981
3,San Antonio Spurs,82,19805,42.1,85.7,0.491,0.2,1.0,0.17600000000000002,41.9,84.7,0.495,24.2,31.4,0.769,15.4,30.4,45.8,24.1,8.1,7.6,18.1,24.9,108.5,1981
4,Philadelphia 76ers,82,19855,42.5,82.7,0.514,0.2,1.0,0.226,42.3,81.7,0.518,21.8,28.4,0.768,12.8,30.6,43.4,27.7,10.0,6.9,19.9,24.1,107.0,1981
5,Los Angeles Lakers,82,19805,44.6,87.1,0.512,0.2,1.1,0.18100000000000002,44.4,86.0,0.516,18.2,24.9,0.7290000000000001,13.7,29.4,43.1,27.9,9.5,6.5,18.4,23.1,107.6,1981
6,Portland Trail Blazers,82,19855,43.9,88.4,0.496,0.3,1.7,0.16899999999999998,43.6,86.7,0.503,18.5,25.7,0.718,14.6,28.0,42.6,26.3,9.0,5.6,17.8,23.9,106.5,1981
7,Phoenix Suns,82,19755,41.6,85.0,0.49,0.4,1.9,0.217,41.2,83.1,0.496,21.0,28.2,0.745,14.3,28.9,43.2,25.6,10.2,4.8,20.1,23.2,104.6,1981
8,Boston Celtics,82,19780,43.1,85.5,0.504,0.8,2.9,0.27,42.3,82.6,0.513,21.4,28.5,0.752,13.9,29.2,43.1,26.5,8.2,7.2,19.0,24.0,108.4,1981
9,Golden State Warriors,82,19730,42.9,87.8,0.489,0.7,2.5,0.28600000000000003,42.2,85.2,0.495,22.0,30.3,0.727,16.9,28.5,45.4,24.4,7.4,3.6,18.6,26.0,108.5,1981
10,Chicago Bulls,82,19780,41.7,83.2,0.501,0.5,2.2,0.212,41.2,81.1,0.508,23.9,30.9,0.774,14.8,29.8,44.6,23.2,8.8,6.2,20.2,24.8,107.8,1981
11,Houston Rockets,82,19805,43.1,88.4,0.48700000000000004,0.3,1.4,0.17800000000000002,42.8,87.0,0.49200000000000005,20.6,26.8,0.77,14.7,28.3,42.9,25.3,8.5,4.7,17.5,22.9,107.0,1981
12,New York Knicks,82,19830,42.0,86.9,0.483,0.7,2.8,0.237,41.3,84.1,0.491,21.4,28.6,0.747,13.6,26.4,40.0,23.7,10.3,3.8,17.5,23.0,106.0,1981
13,Indiana Pacers,82,19730,42.1,87.3,0.48200000000000004,0.4,2.0,0.17800000000000002,41.7,85.3,0.489,21.9,30.6,0.715,16.0,27.3,43.3,25.2,10.0,5.8,18.0,24.2,106.4,1981
14,Kansas City Kings,82,19830,42.7,85.4,0.5,0.6,2.0,0.292,42.1,83.4,0.505,18.8,26.3,0.7140000000000001,12.4,29.3,41.6,27.1,8.6,4.6,17.3,25.0,104.7,1981
15,New Jersey Nets,82,19805,40.0,84.2,0.475,0.4,1.6,0.24600000000000002,39.6,82.6,0.48,20.5,27.3,0.7509999999999999,12.6,27.3,39.9,23.8,8.6,5.3,19.2,25.4,101.0,1981
16,San Diego Clippers,82,19730,42.2,88.4,0.47700000000000004,1.6,4.9,0.324,40.6,83.4,0.486,20.0,27.3,0.735,14.2,26.0,40.2,25.5,9.3,3.5,17.1,25.2,106.0,1981
17,Cleveland Cavaliers,82,19780,42.8,91.5,0.467,0.9,3.0,0.289,41.9,88.6,0.473,17.9,23.0,0.778,15.1,27.0,42.1,24.1,7.6,3.9,16.8,24.0,104.3,1981
18,Washington Bullets,82,19780,42.1,89.1,0.47200000000000003,0.8,2.9,0.27,41.3,86.3,0.479,17.8,24.6,0.723,13.7,30.0,43.7,25.5,7.6,4.6,16.9,22.5,102.7,1981
19,Atlanta Hawks,82,19930,39.9,83.2,0.479,0.1,1.0,0.122,39.8,82.2,0.484,24.4,31.4,0.777,14.6,26.9,41.5,22.4,9.1,5.7,19.4,27.6,104.3,1981
20,Seattle SuperSonics,82,19780,40.4,86.4,0.46799999999999997,0.4,1.4,0.27399999999999997,40.1,85.0,0.47100000000000003,21.9,28.7,0.763,14.1,29.4,43.6,23.5,7.6,5.3,18.4,24.0,103.2,1981
21,Dallas Mavericks,82,19780,39.4,85.2,0.462,0.6,2.0,0.27899999999999997,38.8,83.2,0.467,23.0,30.6,0.7509999999999999,13.6,26.8,40.4,24.4,6.9,2.6,17.7,24.7,102.4,1981
22,Utah Jazz,82,19730,41.5,85.0,0.488,0.5,2.0,0.258,41.0,83.0,0.494,19.9,25.9,0.767,12.0,29.0,40.9,24.3,7.9,4.8,17.7,26.3,103.4,1981
23,Detroit Pistons,82,19755,38.8,83.9,0.46299999999999997,0.2,1.0,0.155,38.7,82.8,0.467,20.3,28.0,0.725,14.4,25.3,39.8,21.8,10.6,5.9,21.1,25.5,98.1,1981
1,Portland Trail Blazers,82,19805,42.1,83.6,0.504,1.1,3.9,0.289,41.0,79.7,0.514,26.2,33.8,0.775,13.6,27.8,41.5,27.2,8.9,4.5,17.8,24.0,111.5,1987
2,Los Angeles Lakers,82,19730,44.8,86.8,0.516,2.0,5.4,0.36700000000000005,42.8,81.4,0.526,24.1,30.5,0.789,13.5,30.1,43.6,29.1,8.7,5.8,16.3,22.2,115.6,1987
3,Denver Nuggets,82,19780,42.8,90.9,0.47100000000000003,1.2,4.5,0.271,41.6,86.4,0.48100000000000004,22.6,29.3,0.769,14.8,27.1,41.8,26.5,8.6,4.8,13.9,25.0,109.3,1987
4,Dallas Mavericks,82,19880,43.2,88.6,0.48700000000000004,2.8,7.8,0.354,40.4,80.7,0.5,25.8,32.6,0.7909999999999999,14.6,30.0,44.6,24.2,8.3,5.1,14.5,22.5,114.9,1987
5,Seattle SuperSonics,82,19855,42.7,88.5,0.48200000000000004,2.3,6.8,0.335,40.4,81.7,0.494,23.1,30.5,0.758,16.3,28.4,44.7,25.9,8.4,5.3,17.9,26.4,110.7,1987
6,Boston Celtics,82,19805,44.8,86.6,0.517,2.5,6.9,0.366,42.2,79.7,0.53,21.4,26.5,0.8079999999999999,11.5,31.8,43.2,29.7,6.9,6.5,16.0,21.0,113.5,1987
7,Golden State Warriors,82,19905,42.1,87.9,0.479,1.4,4.3,0.319,40.7,83.6,0.48700000000000004,23.4,29.9,0.78,14.1,27.9,42.0,24.7,8.5,3.8,16.1,25.3,108.9,1987
8,Detroit Pistons,82,19830,42.4,86.7,0.49,0.5,2.0,0.231,42.0,84.7,0.496,23.8,31.2,0.765,14.9,31.7,46.6,24.2,7.7,5.2,17.0,24.9,109.2,1987
9,Phoenix Suns,82,19855,42.4,85.2,0.49700000000000005,0.7,3.0,0.242,41.6,82.2,0.506,22.5,29.6,0.76,13.2,28.0,41.2,27.9,8.3,4.7,17.8,24.3,108.0,1987
10,Sacramento Kings,82,19780,42.2,88.8,0.475,0.9,3.7,0.251,41.2,85.1,0.485,23.6,29.7,0.7959999999999999,15.3,29.2,44.6,26.2,6.1,4.8,16.8,24.0,108.9,1987
11,Milwaukee Bucks,82,19780,41.8,88.1,0.475,2.2,6.9,0.32299999999999995,39.6,81.2,0.488,23.6,30.8,0.7659999999999999,13.5,28.1,41.6,24.7,10.2,4.8,15.2,26.4,109.5,1987
12,Atlanta Hawks,82,19730,42.9,89.1,0.48100000000000004,1.7,5.3,0.318,41.2,83.8,0.491,25.2,33.2,0.759,16.9,30.9,47.8,25.9,8.7,6.4,16.0,26.9,112.6,1987
13,New Jersey Nets,82,19855,40.1,84.1,0.47600000000000003,1.7,5.3,0.32299999999999995,38.3,78.7,0.48700000000000004,23.7,30.9,0.767,13.9,28.6,42.5,23.6,7.6,4.7,19.2,27.9,105.6,1987
14,San Antonio Spurs,82,19805,42.1,88.9,0.474,1.4,4.8,0.29,40.7,84.1,0.484,20.3,27.3,0.742,15.3,28.0,43.3,26.5,9.4,3.9,16.8,23.0,105.9,1987
15,Utah Jazz,82,19755,41.0,88.5,0.46399999999999997,1.6,5.3,0.31,39.4,83.2,0.474,20.4,28.1,0.726,14.1,28.9,43.0,26.4,9.8,7.4,16.5,24.0,104.1,1987
16,Houston Rockets,82,19780,42.1,88.2,0.47700000000000004,1.1,3.9,0.275,41.0,84.3,0.48700000000000004,21.2,28.6,0.741,14.5,30.1,44.6,27.1,7.9,6.7,16.8,24.0,106.5,1987
17,Philadelphia 76ers,82,19880,41.4,84.3,0.491,1.1,4.2,0.259,40.3,80.1,0.503,24.5,32.5,0.753,14.6,28.9,43.5,24.1,9.5,6.7,18.8,22.0,108.3,1987
18,Indiana Pacers,82,19930,42.1,89.2,0.47200000000000003,1.1,3.9,0.297,40.9,85.4,0.479,20.7,26.4,0.782,13.8,30.0,43.8,26.4,8.5,3.8,15.5,25.5,106.0,1987
19,Washington Bullets,82,19705,40.8,89.9,0.45399999999999996,0.5,2.7,0.19699999999999998,40.3,87.3,0.461,23.5,30.8,0.765,15.9,28.1,44.0,21.3,9.2,8.3,15.8,21.6,105.7,1987
20,Chicago Bulls,82,19830,42.7,90.4,0.473,1.0,3.8,0.261,41.7,86.6,0.48200000000000004,22.2,28.5,0.778,15.8,30.3,46.1,27.1,8.6,5.5,15.9,24.3,108.6,1987
21,Los Angeles Clippers,82,19780,39.1,86.7,0.452,0.9,4.1,0.22399999999999998,38.2,82.5,0.46299999999999997,22.1,29.7,0.742,14.5,25.3,39.8,23.3,8.9,5.1,17.6,23.7,101.2,1987
22,Cleveland Cavaliers,82,19755,40.2,85.4,0.47,1.0,4.1,0.24,39.2,81.4,0.48200000000000004,21.3,30.6,0.6970000000000001,15.1,29.0,44.1,22.9,8.1,6.7,19.4,22.2,102.6,1987
23,New York Knicks,82,19780,41.0,86.5,0.474,1.5,4.6,0.33299999999999996,39.4,81.9,0.48200000000000004,21.2,29.1,0.73,13.6,26.6,40.3,23.9,8.7,4.9,17.5,25.0,104.8,1987
1,Denver Nuggets,82,19780,43.4,91.6,0.474,2.2,6.5,0.342,41.2,85.1,0.484,21.2,26.3,0.804,13.4,28.1,41.5,26.5,9.6,4.6,13.6,22.8,110.1,1988
2,Portland Trail Blazers,82,19730,43.0,87.6,0.491,1.4,4.5,0.308,41.6,83.1,0.501,24.4,31.7,0.77,14.7,29.3,43.9,27.1,8.5,4.1,15.9,24.6,111.8,1988
3,Boston Celtics,82,19780,44.6,85.5,0.521,3.4,8.7,0.384,41.2,76.8,0.537,22.9,28.5,0.8029999999999999,11.5,30.2,41.8,30.3,7.7,5.1,16.2,22.3,115.4,1988
4,San Antonio Spurs,82,19805,43.0,87.8,0.49,1.5,4.8,0.32299999999999995,41.5,83.0,0.5,20.5,28.0,0.733,13.7,27.1,40.9,27.2,8.6,5.4,16.5,23.1,108.2,1988
5,Los Angeles Lakers,82,19805,43.7,86.6,0.505,1.7,5.8,0.297,42.0,80.7,0.52,23.9,30.3,0.789,13.1,30.5,43.6,28.7,8.2,4.9,16.1,21.0,113.1,1988
6,Seattle SuperSonics,82,19855,42.7,89.8,0.47600000000000003,2.7,7.7,0.34600000000000003,40.1,82.1,0.488,22.0,29.5,0.748,15.8,27.9,43.7,25.9,9.3,5.4,16.6,28.7,110.2,1988
7,Dallas Mavericks,82,19755,42.7,90.1,0.475,1.9,6.6,0.293,40.8,83.5,0.489,24.8,31.4,0.789,16.8,31.2,48.0,24.8,8.1,5.6,15.7,21.7,112.2,1988
8,Detroit Pistons,82,19780,42.7,86.6,0.493,0.7,2.5,0.287,42.0,84.1,0.499,24.4,32.2,0.757,14.6,30.6,45.2,24.8,7.3,4.9,16.6,24.1,110.5,1988
9,Houston Rockets,82,19680,41.5,88.1,0.47100000000000003,0.8,3.5,0.237,40.7,84.6,0.48100000000000004,23.2,29.8,0.78,14.8,30.3,45.2,23.2,8.5,6.0,16.4,22.3,107.1,1988
10,Phoenix Suns,82,19730,42.7,87.8,0.486,1.4,4.3,0.331,41.3,83.5,0.494,20.2,26.4,0.764,13.4,28.6,42.0,28.0,8.1,4.2,17.0,24.6,107.0,1988
11,Utah Jazz,82,19705,41.8,85.1,0.491,1.5,4.8,0.319,40.2,80.2,0.502,21.6,28.8,0.75,12.8,30.6,43.4,28.9,9.2,7.5,17.8,23.8,106.8,1988
12,Sacramento Kings,82,19780,41.6,88.2,0.47100000000000003,1.7,5.4,0.32,39.8,82.8,0.48100000000000004,21.6,27.9,0.772,14.8,29.6,44.4,25.4,7.0,5.9,17.5,22.8,106.5,1988
13,Atlanta Hawks,82,19780,43.3,89.4,0.485,1.1,3.6,0.301,42.3,85.9,0.49200000000000005,23.6,30.7,0.767,15.5,30.0,45.4,26.0,8.0,6.8,15.4,25.8,111.3,1988
14,Golden State Warriors,82,19780,41.4,88.4,0.46799999999999997,1.1,3.7,0.292,40.3,84.7,0.475,20.9,26.3,0.7959999999999999,13.6,26.9,40.5,23.9,8.8,3.4,16.7,25.7,104.7,1988
15,Milwaukee Bucks,82,19780,41.9,88.0,0.475,1.7,5.1,0.324,40.2,82.9,0.485,22.8,29.4,0.775,13.9,29.0,42.9,27.3,8.3,4.7,15.9,24.7,108.2,1988
16,Philadelphia 76ers,82,19905,40.4,85.2,0.474,1.9,5.9,0.32299999999999995,38.4,79.3,0.485,26.2,34.3,0.764,15.3,29.0,44.3,23.8,8.4,5.8,18.0,23.4,108.8,1988
17,New York Knicks,82,19805,41.1,88.5,0.465,2.2,6.9,0.316,38.9,81.5,0.478,21.4,28.2,0.759,15.7,26.8,42.6,24.6,9.7,5.4,18.6,28.9,105.9,1988
18,Washington Bullets,82,19880,41.3,88.1,0.46799999999999997,0.4,1.7,0.21,40.9,86.5,0.473,23.6,30.5,0.773,15.1,28.3,43.4,23.1,8.6,6.2,17.0,23.6,106.5,1988
19,Chicago Bulls,82,19855,43.5,88.8,0.49,0.7,3.1,0.23,42.8,85.7,0.499,21.3,28.1,0.759,14.8,31.1,46.0,27.2,9.0,6.0,16.0,23.4,109.0,1988
20,Indiana Pacers,82,19705,42.7,88.9,0.48,2.0,6.0,0.336,40.7,82.9,0.491,19.2,24.6,0.78,13.4,30.5,43.9,24.6,7.7,4.3,16.4,25.3,106.6,1988
21,Cleveland Cavaliers,82,19780,41.3,84.2,0.49,1.6,4.2,0.37799999999999995,39.7,80.0,0.496,22.6,30.4,0.7440000000000001,12.7,28.5,41.2,25.8,9.1,6.6,17.9,22.9,106.8,1988
22,New Jersey Nets,82,19780,39.5,84.4,0.46799999999999997,1.7,5.6,0.301,37.8,78.8,0.48,20.7,28.4,0.7290000000000001,13.2,27.8,41.1,22.1,8.9,4.7,18.5,25.1,101.4,1988
23,Los Angeles Clippers,82,19805,38.3,86.5,0.44299999999999995,0.9,3.8,0.249,37.4,82.7,0.452,19.8,27.7,0.713,14.3,28.2,42.6,22.7,8.7,6.2,18.4,22.9,97.4,1988
1,Denver Nuggets,82,19830,43.6,89.7,0.486,0.8,2.6,0.311,42.8,87.0,0.491,22.7,28.9,0.785,15.0,25.9,40.9,25.5,10.1,4.8,15.5,24.2,110.7,1985
2,Los Angeles Lakers,82,19755,46.5,85.4,0.545,1.1,3.5,0.305,45.5,81.9,0.555,20.0,26.3,0.763,12.5,30.0,42.5,30.3,8.2,5.7,18.1,22.7,114.1,1985
3,Detroit Pistons,82,19830,44.3,92.2,0.48,0.5,2.3,0.226,43.7,89.9,0.48700000000000004,20.6,26.1,0.7879999999999999,16.2,29.2,45.4,26.5,8.0,4.6,15.5,23.9,109.6,1985
4,Portland Trail Blazers,82,19880,43.2,86.0,0.503,0.6,2.4,0.252,42.6,83.6,0.51,23.3,31.1,0.7509999999999999,14.0,26.8,40.8,25.9,9.6,6.0,17.3,22.8,110.4,1985
5,Kansas City Kings,82,19755,42.6,84.6,0.504,0.7,2.8,0.265,41.9,81.9,0.512,23.5,30.2,0.779,13.6,27.1,40.7,27.2,7.7,3.5,18.5,25.2,109.5,1985
6,Boston Celtics,82,19705,44.6,87.8,0.508,1.3,3.7,0.35600000000000004,43.3,84.1,0.515,22.3,27.7,0.8059999999999999,13.4,31.5,44.9,27.4,7.7,5.0,16.0,21.4,112.8,1985
7,San Antonio Spurs,82,19780,43.2,84.1,0.513,0.6,2.4,0.272,42.5,81.7,0.52,22.9,30.0,0.763,13.2,28.8,42.0,27.0,8.8,5.2,18.0,25.4,109.9,1985
8,Philadelphia 76ers,82,19805,41.4,84.0,0.49200000000000005,0.7,2.7,0.263,40.7,81.3,0.5,27.8,34.7,0.8029999999999999,15.6,28.4,44.0,24.0,9.8,6.4,18.9,23.7,111.3,1985
9,Houston Rockets,82,19830,44.4,88.1,0.504,0.5,2.2,0.22,43.9,85.9,0.511,18.7,26.8,0.6990000000000001,15.7,28.4,44.0,26.5,8.1,7.1,19.0,24.1,107.9,1985
10,Dallas Mavericks,82,19855,43.5,89.0,0.489,1.9,5.4,0.34299999999999997,41.7,83.6,0.498,22.6,28.4,0.7929999999999999,13.4,28.7,42.1,26.3,7.0,4.1,14.5,22.0,111.5,1985
11,Milwaukee Bucks,82,19805,43.3,88.2,0.491,1.1,3.6,0.303,42.2,84.6,0.499,22.8,30.1,0.757,15.3,28.6,43.9,26.3,8.4,5.9,16.8,27.2,110.5,1985
12,Golden State Warriors,82,19855,41.0,88.5,0.46299999999999997,1.3,4.6,0.282,39.6,83.8,0.473,22.8,29.6,0.768,15.5,25.0,40.6,20.6,9.4,3.3,17.1,25.0,106.0,1985
13,New Jersey Nets,82,19755,43.8,89.5,0.49,0.6,2.7,0.23199999999999998,43.2,86.8,0.498,19.6,26.9,0.7290000000000001,14.8,28.0,42.8,26.0,9.3,5.0,16.3,24.2,107.9,1985
14,Utah Jazz,82,19755,40.2,84.4,0.47600000000000003,1.2,3.5,0.336,39.0,80.8,0.48200000000000004,21.7,28.1,0.772,12.5,29.5,42.0,24.8,8.2,8.1,18.2,22.7,103.3,1985
15,Chicago Bulls,82,19805,42.1,84.3,0.5,0.4,2.0,0.18,41.8,82.3,0.507,24.2,30.8,0.784,13.1,28.9,41.9,24.3,7.6,5.7,17.8,25.3,108.7,1985
16,Cleveland Cavaliers,82,19780,41.3,87.7,0.47100000000000003,1.1,4.0,0.287,40.2,83.7,0.48,22.2,29.7,0.7490000000000001,14.3,29.1,43.4,25.0,7.4,5.6,16.5,25.9,106.0,1985
17,Indiana Pacers,82,19780,40.3,84.6,0.47600000000000003,0.3,1.8,0.19399999999999998,39.9,82.8,0.48200000000000004,21.6,29.1,0.7440000000000001,13.8,30.3,44.1,22.5,7.2,4.2,18.7,25.8,102.5,1985
18,Phoenix Suns,82,19805,41.5,84.5,0.491,1.0,3.6,0.28300000000000003,40.4,80.8,0.5,20.8,27.0,0.7709999999999999,12.1,28.7,40.8,27.6,8.6,4.1,18.7,24.0,104.7,1985
19,Los Angeles Clippers,82,19730,42.5,85.8,0.495,0.7,2.3,0.298,41.8,83.5,0.501,20.2,26.6,0.758,14.0,29.3,43.3,23.3,6.4,6.0,19.1,22.2,105.8,1985
20,Atlanta Hawks,82,19855,41.7,86.2,0.484,0.9,2.8,0.311,40.8,83.4,0.49,21.6,28.7,0.752,14.1,28.4,42.5,24.3,8.1,6.6,17.9,24.8,105.9,1985
21,Washington Bullets,82,19855,42.6,89.0,0.479,1.3,4.8,0.27399999999999997,41.3,84.2,0.49,17.8,24.0,0.743,12.2,28.9,41.1,25.2,8.5,4.7,15.5,22.5,104.3,1985
22,New York Knicks,82,19830,41.8,86.4,0.484,0.6,2.4,0.258,41.2,84.0,0.49,20.8,28.6,0.726,13.6,25.6,39.1,24.3,9.2,3.2,17.7,29.2,104.9,1985
23,Seattle SuperSonics,82,19705,40.2,84.8,0.474,0.6,2.3,0.243,39.7,82.5,0.48100000000000004,21.8,28.3,0.7709999999999999,12.5,28.1,40.6,26.8,8.0,4.2,18.3,24.2,102.8,1985
1,Denver Nuggets,82,19730,41.7,94.9,0.44,3.2,11.3,0.28300000000000003,38.5,83.6,0.461,18.5,24.2,0.763,16.3,27.1,43.3,21.5,9.2,4.3,14.3,23.9,105.2,1991
2,Golden State Warriors,82,19805,41.7,85.9,0.485,3.2,9.4,0.337,38.6,76.6,0.504,25.3,32.3,0.7829999999999999,13.0,27.0,40.0,22.9,9.4,4.4,15.9,25.8,111.9,1991
3,Portland Trail Blazers,82,19905,42.9,88.4,0.485,4.1,10.8,0.377,38.8,77.5,0.501,22.9,30.4,0.753,14.4,30.7,45.1,27.0,8.7,4.9,15.7,23.7,112.8,1991
4,Phoenix Suns,82,19730,43.0,86.7,0.496,1.7,5.2,0.319,41.4,81.5,0.508,24.9,32.3,0.77,13.6,31.3,44.9,26.6,8.3,6.4,15.7,22.3,112.6,1991
5,Indiana Pacers,82,19805,42.1,85.3,0.493,3.0,9.1,0.332,39.0,76.2,0.513,24.5,30.2,0.8109999999999999,12.4,29.0,41.4,26.6,8.0,4.4,16.5,25.5,111.7,1991
6,Boston Celtics,82,19805,45.5,88.8,0.512,1.3,4.3,0.315,44.1,84.5,0.522,20.3,24.6,0.8240000000000001,13.4,33.2,46.6,26.6,8.3,7.0,16.2,20.9,112.6,1991
7,Chicago Bulls,82,19755,46.1,90.5,0.51,2.0,5.4,0.366,44.2,85.1,0.519,20.4,26.8,0.76,14.6,29.8,44.3,28.1,10.4,5.6,15.0,22.2,114.6,1991
8,Atlanta Hawks,82,19755,41.3,89.0,0.46399999999999997,3.3,10.3,0.324,37.9,78.7,0.48200000000000004,25.1,31.3,0.8,15.2,29.8,45.0,23.0,9.0,4.6,15.2,21.8,110.9,1991
9,San Antonio Spurs,82,19830,41.9,85.8,0.488,1.0,3.6,0.273,40.9,82.2,0.49700000000000005,23.1,30.2,0.7659999999999999,13.9,32.6,46.5,26.3,8.2,7.0,17.7,23.3,107.8,1991
10,Houston Rockets,82,19855,41.8,89.4,0.467,3.9,12.1,0.32,37.9,77.3,0.49,20.0,27.0,0.741,15.6,30.8,46.4,23.4,9.8,5.0,17.2,23.0,107.4,1991
11,Seattle SuperSonics,82,19880,43.9,89.3,0.49200000000000005,1.7,5.4,0.319,42.2,84.0,0.503,20.2,26.9,0.75,15.3,27.3,42.6,25.6,10.8,4.8,17.6,24.8,109.7,1991
12,Milwaukee Bucks,82,19855,42.0,87.4,0.48,3.2,9.5,0.341,38.7,77.9,0.49700000000000005,22.6,28.2,0.8009999999999999,13.6,27.2,40.8,26.1,11.2,4.1,16.6,25.6,109.7,1991
13,Los Angeles Lakers,82,19830,43.0,88.9,0.484,2.9,9.6,0.304,40.1,79.3,0.505,23.2,29.1,0.7979999999999999,13.9,31.4,45.2,26.9,8.3,4.9,15.5,19.6,112.1,1991
14,Orlando Magic,82,19780,40.2,88.5,0.455,3.3,9.2,0.358,36.9,79.3,0.466,22.2,29.8,0.743,15.0,29.6,44.7,22.1,7.3,3.7,17.0,24.1,105.9,1991
15,Philadelphia 76ers,82,20080,41.1,86.5,0.475,2.4,7.7,0.316,38.6,78.8,0.491,23.3,29.5,0.79,12.3,31.2,43.5,22.8,8.5,6.0,15.4,20.3,107.9,1991
16,Utah Jazz,82,19780,40.9,83.3,0.49200000000000005,1.9,5.8,0.32299999999999995,39.1,77.4,0.504,24.9,31.5,0.789,11.0,31.5,42.6,28.2,8.3,5.7,16.6,22.9,108.6,1991
17,Los Angeles Clippers,82,19805,41.1,88.8,0.46399999999999997,1.4,5.3,0.26,39.8,83.5,0.47600000000000003,19.4,27.6,0.7020000000000001,15.1,30.3,45.5,25.7,8.8,6.2,17.4,24.8,103.0,1991
18,New York Knicks,82,19955,41.9,86.4,0.485,2.3,7.1,0.332,39.6,79.3,0.499,20.9,27.2,0.77,13.3,30.9,44.2,27.5,8.1,5.3,17.5,22.3,107.1,1991
19,New Jersey Nets,82,19830,40.4,91.0,0.444,2.0,7.1,0.275,38.4,83.8,0.45799999999999996,20.2,27.4,0.7390000000000001,17.1,28.6,45.7,21.7,9.1,7.3,17.4,23.8,102.9,1991
20,Charlotte Hornets,82,19805,40.9,87.6,0.467,1.6,5.2,0.314,39.3,82.4,0.47700000000000004,21.5,27.6,0.779,12.8,27.4,40.2,25.2,9.5,3.8,16.1,24.2,105.0,1991
21,Miami Heat,82,19780,40.1,87.3,0.45899999999999996,1.7,5.7,0.302,38.4,81.6,0.47,20.2,28.2,0.715,15.1,28.1,43.2,23.3,9.2,4.7,19.0,25.4,102.0,1991
22,Cleveland Cavaliers,82,19830,41.5,87.2,0.475,2.0,6.1,0.33399999999999996,39.4,81.1,0.486,21.2,27.7,0.765,12.9,29.6,42.5,28.5,8.2,5.7,16.3,21.3,106.1,1991
23,Washington Bullets,82,19855,42.0,90.1,0.466,0.7,3.5,0.19399999999999998,41.3,86.5,0.478,18.3,25.1,0.7290000000000001,14.5,29.6,44.2,25.8,7.3,5.8,16.8,23.9,103.0,1991
24,Detroit Pistons,82,19805,42.1,90.6,0.465,1.7,5.8,0.298,40.4,84.8,0.47600000000000003,22.2,29.2,0.763,15.9,32.3,48.2,24.1,6.4,4.8,15.6,24.6,108.2,1991
25,Dallas Mavericks,82,19805,41.8,88.7,0.47100000000000003,2.5,7.7,0.322,39.3,81.0,0.485,19.5,25.6,0.7609999999999999,12.7,30.4,43.0,23.4,7.5,5.1,15.3,23.7,105.5,1991
26,Minnesota Timberwolves,82,19905,42.6,95.0,0.449,1.4,5.0,0.28300000000000003,41.2,90.0,0.45799999999999996,20.0,27.2,0.735,16.7,27.6,44.2,24.6,9.3,5.7,13.9,24.3,106.7,1991
27,Sacramento Kings,82,19705,39.7,87.7,0.45299999999999996,2.8,7.4,0.374,36.9,80.3,0.46,19.8,27.1,0.732,13.2,28.5,41.7,25.6,8.1,6.6,16.4,26.7,102.0,1991
1,San Antonio Spurs,82,19755,42.8,85.9,0.498,0.6,2.3,0.252,42.2,83.6,0.505,22.5,28.1,0.8009999999999999,12.8,27.9,40.7,25.8,8.6,3.7,17.6,23.3,108.6,1980
2,Los Angeles Lakers,82,19880,45.2,85.5,0.529,0.2,1.2,0.2,45.0,84.3,0.534,18.8,24.3,0.775,12.6,30.8,43.4,28.0,9.0,6.3,19.0,20.7,109.5,1980
3,Cleveland Cavaliers,82,19930,43.4,91.7,0.474,0.4,2.1,0.193,43.0,89.5,0.48100000000000004,19.4,25.1,0.772,14.9,27.1,42.0,24.0,8.7,3.9,15.6,22.0,106.7,1980
4,New York Knicks,82,19780,43.3,87.4,0.496,0.5,2.2,0.22,42.8,85.2,0.503,19.3,25.9,0.747,14.1,26.2,40.3,25.8,10.0,5.2,18.4,24.7,106.5,1980
5,Boston Celtics,82,19880,42.6,86.9,0.49,1.9,5.0,0.384,40.6,81.9,0.496,22.4,28.8,0.779,14.4,28.9,43.3,25.9,9.5,3.6,18.1,23.2,109.4,1980
6,Indiana Pacers,82,19855,42.1,89.0,0.473,1.0,3.6,0.28,41.1,85.3,0.48100000000000004,20.3,27.0,0.7509999999999999,16.2,26.9,43.1,24.9,10.4,6.1,17.6,22.8,105.5,1980
7,Phoenix Suns,82,19755,41.4,83.8,0.493,0.8,3.2,0.243,40.6,80.6,0.504,22.1,28.6,0.773,12.4,28.5,40.9,26.5,10.5,4.0,18.9,21.5,105.6,1980
8,Houston Rockets,82,19930,42.8,89.2,0.48,1.2,4.5,0.27399999999999997,41.6,84.7,0.491,21.2,27.7,0.7659999999999999,16.6,26.4,43.0,25.6,9.3,4.4,18.6,22.9,108.1,1980
